id.y,WDPAID,WDPA_PID,PA_DEF,NAME,ORIG_NAME,DESIG,DESIG_ENG,DESIG_TYPE,IUCN_CAT,INT_CRIT,MARINE,REP_M_AREA,GIS_M_AREA,REP_AREA,GIS_AREA,NO_TAKE,NO_TK_AREA,STATUS,STATUS_YR,GOV_TYPE,OWN_TYPE,MANG_AUTH,MANG_PLAN,VERIF,METADATAID,SUB_LOC,PARENT_ISO,ISO3,SUPP_INFO,CONS_OBJ,PA
151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
166,351861,351861,1,Área De Proteção Ambiental Dunas E Veredas Do Baixo Médio São Francisco,Área De Proteção Ambiental Dunas E Veredas Do Baixo Médio São Francisco,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,10248.6,10313.3082510665,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA,Not Applicable,Not Applicable,1
167,351861,351861,1,Área De Proteção Ambiental Dunas E Veredas Do Baixo Médio São Francisco,Área De Proteção Ambiental Dunas E Veredas Do Baixo Médio São Francisco,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,10248.6,10313.3082510665,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA,Not Applicable,Not Applicable,1
168,351861,351861,1,Área De Proteção Ambiental Dunas E Veredas Do Baixo Médio São Francisco,Área De Proteção Ambiental Dunas E Veredas Do Baixo Médio São Francisco,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,10248.6,10313.3082510665,Not Applicable,0,Designated,1997,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA,Not Applicable,Not Applicable,1
169,478543,478543,1,Área De Proteção Ambiental Lago De Sobradinho,Área De Proteção Ambiental Lago De Sobradinho,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,12356.1,12434.666800903,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA,Not Applicable,Not Applicable,1
170,478543,478543,1,Área De Proteção Ambiental Lago De Sobradinho,Área De Proteção Ambiental Lago De Sobradinho,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,12356.1,12434.666800903,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA,Not Applicable,Not Applicable,1
171,478543,478543,1,Área De Proteção Ambiental Lago De Sobradinho,Área De Proteção Ambiental Lago De Sobradinho,Área de Proteção Ambiental,Environmental Protection Area,National,V,Not Applicable,0,0,0,12356.1,12434.666800903,Not Applicable,0,Designated,2006,Sub-national ministry or agency,Not Reported,Secretaria do Meio Ambiente da Bahia,Not Reported,State Verified,1802,BR-BA,BRA,BRA,Not Applicable,Not Applicable,1
172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
175,101695,101695,1,Lac Du Bois Grasslands Protected Area,Lac Du Bois Grasslands Protected Area,Protected Area,Protected Area,National,II,Not Applicable,0,0,0,157.12,156.566019269364,Not Applicable,0,Designated,1996,Sub-national ministry or agency,State,Government of British Columbia,https://bcparks.ca/,State Verified,1868,CA-BC,CAN,CAN,Not Applicable,Not Applicable,1
176,101695,101695,1,Lac Du Bois Grasslands Protected Area,Lac Du Bois Grasslands Protected Area,Protected Area,Protected Area,National,II,Not Applicable,0,0,0,157.12,156.566019269364,Not Applicable,0,Designated,1996,Sub-national ministry or agency,State,Government of British Columbia,https://bcparks.ca/,State Verified,1868,CA-BC,CAN,CAN,Not Applicable,Not Applicable,1
177,101695,101695,1,Lac Du Bois Grasslands Protected Area,Lac Du Bois Grasslands Protected Area,Protected Area,Protected Area,National,II,Not Applicable,0,0,0,157.12,156.566019269364,Not Applicable,0,Designated,1996,Sub-national ministry or agency,State,Government of British Columbia,https://bcparks.ca/,State Verified,1868,CA-BC,CAN,CAN,Not Applicable,Not Applicable,1
178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
203,679,679,1,Hortobágyi Nemzeti Park,Hortobágyi Nemzeti Park,Nemzeti Park,National Park,National,II,Not Applicable,0,0,0,803.5795698,803.579592464123,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
203,555527431,555527431,1,Hortobgy,Hortobgy,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1051.70031738281,1051.13042442973,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
203,555539839,555539839,1,Hortobgy,Hortobgy,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,1211.10009765625,1210.46195710899,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
204,679,679,1,Hortobágyi Nemzeti Park,Hortobágyi Nemzeti Park,Nemzeti Park,National Park,National,II,Not Applicable,0,0,0,803.5795698,803.579592464123,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
204,555527431,555527431,1,Hortobgy,Hortobgy,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1051.70031738281,1051.13042442973,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
204,555539839,555539839,1,Hortobgy,Hortobgy,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,1211.10009765625,1210.46195710899,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
205,679,679,1,Hortobágyi Nemzeti Park,Hortobágyi Nemzeti Park,Nemzeti Park,National Park,National,II,Not Applicable,0,0,0,803.5795698,803.579592464123,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
205,555527431,555527431,1,Hortobgy,Hortobgy,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1051.70031738281,1051.13042442973,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
205,555539839,555539839,1,Hortobgy,Hortobgy,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,1211.10009765625,1210.46195710899,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
206,679,679,1,Hortobágyi Nemzeti Park,Hortobágyi Nemzeti Park,Nemzeti Park,National Park,National,II,Not Applicable,0,0,0,803.5795698,803.579592464123,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
206,555527431,555527431,1,Hortobgy,Hortobgy,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1051.70031738281,1051.13042442973,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
206,555539839,555539839,1,Hortobgy,Hortobgy,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,1211.10009765625,1210.46195710899,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
207,679,679,1,Hortobágyi Nemzeti Park,Hortobágyi Nemzeti Park,Nemzeti Park,National Park,National,II,Not Applicable,0,0,0,803.5795698,803.579592464123,Not Applicable,0,Designated,1973,Federal or national ministry or agency,Not Reported,Not Reported,Not Reported,State Verified,2013,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
207,555527431,555527431,1,Hortobgy,Hortobgy,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1051.70031738281,1051.13042442973,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
207,555539839,555539839,1,Hortobgy,Hortobgy,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,1211.10009765625,1210.46195710899,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
208,555527431,555527431,1,Hortobgy,Hortobgy,B,Special Areas of Conservation (Habitats Directive),Regional,Not Reported,Not Applicable,0,0,0,1051.70031738281,1051.13042442973,Not Applicable,0,Designated,2010,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
208,555539839,555539839,1,Hortobgy,Hortobgy,Special Protection Area (Birds Directive),Special Protection Area (Birds Directive),Regional,Not Reported,Not Applicable,0,0,0,1211.10009765625,1210.46195710899,Not Applicable,0,Designated,2004,Federal or national ministry or agency,Not Reported,"Hortobgyi Nemzeti Park Igazgatsg (Hortobgy National Park Directorate)
      Address: H-4024 Debrecen, Sumen u. 2.
      Tel: +36(52)529-920
      Fax: +36(52)529-940
      E-mail: hnp@www.hnp.hu",Not Reported,State Verified,1832,Not Reported,HUN,HUN,Not Applicable,Not Applicable,1
209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
211,706,706,1,Golestan (Mohammad Reza Shah),Golestan (Mohammad Reza Shah),National Park,National Park,National,II,Not Applicable,0,0,0,885.76,876.098522982169,Not Applicable,0,Designated,1982,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,676,IR-27,IRN,IRN,Not Applicable,Not Applicable,1
211,2076,2076,1,Golestan,Golestan,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,918.75,897.844789570414,Not Applicable,0,Designated,1976,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,506,IR-27,IRN,IRN,Not Applicable,Not Applicable,1
212,2076,2076,1,Golestan,Golestan,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,918.75,897.844789570414,Not Applicable,0,Designated,1976,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,506,IR-27,IRN,IRN,Not Applicable,Not Applicable,1
213,2076,2076,1,Golestan,Golestan,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,918.75,897.844789570414,Not Applicable,0,Designated,1976,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,506,IR-27,IRN,IRN,Not Applicable,Not Applicable,1
214,706,706,1,Golestan (Mohammad Reza Shah),Golestan (Mohammad Reza Shah),National Park,National Park,National,II,Not Applicable,0,0,0,885.76,876.098522982169,Not Applicable,0,Designated,1982,Not Reported,Not Reported,Not Reported,Not Reported,Not Reported,676,IR-27,IRN,IRN,Not Applicable,Not Applicable,1
214,2076,2076,1,Golestan,Golestan,UNESCO-MAB Biosphere Reserve,UNESCO-MAB Biosphere Reserve,International,Not Applicable,Not Applicable,0,0,0,918.75,897.844789570414,Not Applicable,0,Designated,1976,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,506,IR-27,IRN,IRN,Not Applicable,Not Applicable,1
215,313238,313238,1,Heidary,Heidary,Wildlife Refuge,Wildlife Refuge,National,IV,Not Applicable,0,0,0,393,447.137306013064,Not Applicable,0,Designated,2002,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,506,IR-09,IRN,IRN,Not Applicable,Not Applicable,1
216,313238,313238,1,Heidary,Heidary,Wildlife Refuge,Wildlife Refuge,National,IV,Not Applicable,0,0,0,393,447.137306013064,Not Applicable,0,Designated,2002,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,506,IR-09,IRN,IRN,Not Applicable,Not Applicable,1
217,313238,313238,1,Heidary,Heidary,Wildlife Refuge,Wildlife Refuge,National,IV,Not Applicable,0,0,0,393,447.137306013064,Not Applicable,0,Designated,2002,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,506,IR-09,IRN,IRN,Not Applicable,Not Applicable,1
218,313238,313238,1,Heidary,Heidary,Wildlife Refuge,Wildlife Refuge,National,IV,Not Applicable,0,0,0,393,447.137306013064,Not Applicable,0,Designated,2002,Not Reported,Not Reported,Not Reported,Not Reported,State Verified,506,IR-09,IRN,IRN,Not Applicable,Not Applicable,1
219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
